elapsed_s,power_mA,temperature_C
2511,0.001,799.4
2514,0.001,799.4
2517,0.001,799.4
2519,0.001,799.8
2522,0.001,799.4
2525,0.001,799.4
2528,0.001,799.4
2531,0.001,799.6
2534,0.001,799.6
2537,0.001,799.5
2540,0.001,799.4
2542,0.001,799.5
2545,0.001,799.3
2548,0.001,799.5
2551,0.001,799.4
2554,0.001,799.6
2557,0.001,799.4
2560,0.001,799.4
2563,0.001,799.5
2565,0.001,799.5
2568,0.001,799.5
2571,0.001,799.5
2574,0.001,799.6
2577,0.001,799.4
2580,0.001,799.5
2583,0.001,799.5
2586,0.001,799.5
2588,0.001,799.4
2591,0.001,799.7
2594,0.001,799.4
2597,0.001,799.6
2600,0.001,799.4
2603,0.001,799.5
2606,0.001,799.7
2609,0.001,799.4
2611,0.001,799.5
2614,0.001,799.5
2617,0.001,799.4
2620,0.001,799.6
2623,0.001,799.3
2626,0.001,799.6
2629,0.001,799.4
2632,0.001,799.3
2634,0.001,799.4
2637,0.001,799.5
2640,0.001,799.4
2643,0.001,799.4
2646,0.001,799.4
2649,0.001,799.6
2652,0.001,799.4
2655,0.001,799.4
2657,0.001,799.6
2660,0.001,799.5
2663,0.001,799.5
2666,0.001,799.5
2669,0.001,799.4
2672,0.001,799.6
2675,0.001,799.5
2678,0.001,799.4
2680,0.001,799.5
2683,0.001,799.5
2686,0.001,799.4
2689,0.001,799.4
2692,0.001,799.4
2695,0.001,799.5
2698,0.001,799.5
2701,0.001,799.4
2703,0.001,799.4
2706,0.001,799.4
2709,0.001,799.4
2712,0.001,799.5
2715,0.001,799.4
2718,0.001,799.8
2721,0.001,799.5
2724,0.001,799.4
2726,0.001,799.5
2729,0.001,799.3
2732,0.001,799.4
2735,0.001,799.6
2738,0.001,799.4
2741,0.001,799.5
2744,0.001,799.4
2747,0.001,799.5
2749,0.001,799.6
2752,0.001,799.4
2755,0.001,799.5
2758,0.001,799.5
2761,0.001,799.5
2764,0.001,799.6
2767,0.001,799.4
2770,0.001,799.4
2772,0.001,799.5
2775,0.001,799.4
2778,0.001,799.5
2781,0.001,799.5
2784,0.001,799.4
2787,0.001,799.4
2790,0.001,799.5
2793,0.001,799.4
2795,0.001,799.5
2798,0.001,799.5
2801,0.001,799.5
2804,0.001,799.7
2807,0.001,799.4
2810,0.001,799.5
2813,0.001,799.6
2816,0.001,799.5
2818,0.001,799.6
2821,0.001,799.5
2824,0.001,799.4
2827,0.001,799.5
2830,0.001,799.5
2833,0.001,799.5
2836,0.001,799.3
2839,0.001,799.6
2841,0.001,799.5
2844,0.001,799.5
2847,0.001,799.4
2850,0.001,799.4
2853,0.001,799.5
2856,0.001,799.5
2859,0.001,799.4
2862,0.001,799.4
2864,0.001,799.6
2867,0.001,799.4
2870,0.001,799.4
2873,0.001,799.5
2876,0.001,799.4
2879,0.001,799.5
2882,0.001,799.6
2885,0.001,799.4
2888,0.001,799.5
2890,0.001,799.6
2893,0.001,799.5
2896,0.001,799.4
2899,0.001,799.6
2902,0.001,799.7
2905,0.001,799.6
2908,0.001,799.4
2911,0.001,799.4
2913,0.001,799.5
2916,0.001,799.5
2919,0.001,799.5
2922,0.001,799.6
2925,0.001,799.4
2928,0.001,799.5
2931,0.001,799.5
2934,0.001,799.5
2936,0.001,799.5
2939,0.001,799.5
2942,0.001,799.4
2945,0.001,799.6
2948,0.001,799.4
2951,0.001,799.4
2954,0.001,799.5
2957,0.001,799.4
2959,0.001,799.6
2962,0.001,799.5
2965,0.001,799.4
2968,0.001,799.6
2971,0.001,799.5
2974,0.001,799.4
2977,0.001,799.5
2980,0.001,799.5
2982,0.001,799.5
2985,0.001,799.4
2988,0.001,799.5
2991,0.001,799.5
2994,0.001,799.3
2997,0.001,799.4
3000,0.001,799.5
3003,0.001,799.7
3005,0.001,799.5
