elapsed_s,power_mA,temperature_C
1149,902.9,nan
1150,903.9,nan
1151,904.9,nan
1152,905.8,nan
1153,906.7,nan
1154,907.3,nan
1155,906.5,nan
1156,905.3,nan
1157,904.5,nan
1158,904.1,nan
1159,904.9,nan
1160,906.1,nan
1161,906.8,nan
1162,908,nan
1163,908.4,nan
1164,907.4,nan
1165,906.5,nan
1166,905.7,nan
1167,905.3,nan
1168,906,nan
1169,907,nan
1170,908,nan
1171,909,nan
1172,909.4,nan
1173,908.6,nan
1174,907.6,nan
1175,906.6,nan
1176,906.2,nan
1177,906.9,nan
1178,907.9,nan
1179,908.8,nan
1180,909.6,nan
1181,910,nan
1182,909.4,nan
1183,908.7,nan
1184,907.6,nan
1185,907.1,nan
1186,907.9,nan
1187,908.6,nan
1188,909.5,nan
1189,910.5,nan
1190,911.5,nan
1191,912,nan
1192,911.3,nan
1193,910.3,nan
1194,909.5,nan
1195,909.1,nan
1196,909.8,nan
1197,910.8,nan
1198,911.9,nan
1199,912.7,nan
1200,913,nan
1201,912.1,nan
1202,911.2,nan
1203,910.3,nan
1204,909.8,nan
1205,910.5,nan
1206,911.5,nan
1207,912.5,nan
1208,913.3,nan
1209,913.7,nan
1210,912.9,nan
1211,912.1,nan
1212,911.1,nan
1213,910.7,nan
1214,911.2,nan
1215,912.1,nan
1216,913.1,nan
1217,914.1,nan
1218,915,nan
1219,915.6,nan
1220,914.6,nan
1221,913.7,nan
1222,912.9,nan
1223,912.3,nan
1224,913,nan
1225,914,nan
1226,914.8,nan
1227,915.6,nan
1228,916.3,nan
1229,915.7,nan
1230,914.6,nan
1231,913.6,nan
1232,913.2,nan
1233,913.8,nan
1234,914.7,nan
1235,915.7,nan
1236,916.3,nan
1237,916.7,nan
1238,916,nan
1239,915.1,nan
1240,914.6,nan
1241,915.3,nan
1242,916.3,nan
1243,917.1,nan
1244,917.9,nan
1245,918.4,nan
1246,917.7,nan
1247,916.8,nan
1248,916,nan
1249,915.6,nan
1250,916.3,nan
1251,917.1,nan
1252,917.8,nan
1253,918.7,nan
1254,919.7,nan
1255,920.3,nan
1256,920.1,nan
1257,919.2,nan
1258,918.2,nan
1259,917.2,nan
1260,916.9,nan
1261,917.4,nan
1262,918.4,nan
1263,919.2,nan
1264,920.3,nan
1265,921,nan
1266,921.5,nan
1267,920.6,nan
1268,919.8,nan
1269,918.7,nan
1270,918.1,nan
1271,918.9,nan
1272,919.8,nan
1273,920.6,nan
1274,921.5,nan
1275,922,nan
1276,921.4,nan
1277,920.5,nan
1278,919.4,nan
1279,919,nan
1280,919.8,nan
1281,920.5,nan
1282,921.3,nan
1283,922.1,nan
1284,922.9,nan
1285,923.2,nan
1286,922.5,nan
1287,921.5,nan
1288,920.4,nan
1289,920.1,nan
1290,920.8,nan
1291,921.7,nan
1292,922.6,nan
1293,923.3,nan
1294,923.6,nan
1295,923,nan
1296,922.1,nan
1297,921.5,nan
1298,922.2,nan
1299,923,nan
1300,923.7,nan
1301,924.5,nan
1302,925.5,nan
1303,925.8,nan
1304,924.8,nan
1305,924.2,nan
1306,923.5,nan
1307,923.1,nan
1308,923.6,nan
1309,924.2,nan
1310,925,nan
1311,925.8,nan
1312,926.4,nan
1313,926.9,nan
1314,926.2,nan
1315,925.4,nan
1316,924.9,nan
1317,925.5,nan
1318,926.4,nan
1319,927,nan
1320,927.6,nan
1321,928.3,nan
1322,928.6,nan
1323,928.2,nan
1324,927.5,nan
1325,926.8,nan
1326,926.8,nan
1327,927.6,nan
1328,928.4,nan
1329,929,nan
1330,929.1,nan
1331,929.4,nan
1332,928.9,nan
1333,929.7,nan
1334,930.3,nan
1335,931,nan
1336,931.6,nan
1337,930.5,nan
1338,929.6,nan
1339,929.4,nan
1340,930.1,nan
1341,930.8,nan
1342,931.5,nan
1343,932.1,nan
1344,932.4,nan
1345,931.7,nan
1346,931,nan
1347,930.6,nan
1348,931.2,nan
1349,932.4,nan
1350,932.5,nan
1351,933.1,nan
1352,933.5,nan
1353,933.4,nan
1354,932.5,nan
1355,932.2,nan
1356,932.9,nan
1357,933.5,nan
1358,934.4,nan
1359,934.9,nan
1360,935,nan
1361,934.4,nan
1362,933.6,nan
1363,933.2,nan
1364,933.9,nan
1365,934.6,nan
1366,935.3,nan
1367,935.9,nan
1368,935.9,nan
1369,935.5,nan
1370,934.9,nan
1371,934.4,nan
1372,934.9,nan
1373,935.5,nan
1374,936.1,nan
1375,936.8,nan
1376,937.6,nan
1377,937.6,nan
1378,937.3,nan
1379,936.6,nan
1380,935.8,nan
1381,935.5,nan
1382,935.8,nan
1383,936.1,nan
1384,936.6,nan
1385,937.4,nan
1386,938.2,nan
1387,939.2,nan
1388,939,nan
1389,938.4,nan
1390,937.5,nan
1391,937.1,nan
1392,937.6,nan
1393,938.5,nan
1394,939.3,nan
1395,940,nan
1396,940.2,nan
1397,939.4,nan
1398,938.6,nan
1399,937.9,nan
1400,938.7,nan
1401,939.3,nan
1402,939.7,nan
1403,940.3,nan
1404,941,nan
1405,941.2,nan
1406,940.5,nan
1407,939.9,nan
1408,939.5,nan
1409,939.9,nan
1410,940.6,nan
1411,941.2,nan
1412,941.8,nan
1413,942.5,nan
1414,942.7,nan
1415,941.8,nan
1416,941.1,nan
1417,940.7,nan
1418,941.3,nan
1419,942,nan
1420,942.7,nan
1421,943.2,nan
1422,943.5,nan
1423,942.4,nan
1424,941.2,nan
1425,940.7,nan
1426,940.6,nan
1427,941,nan
1428,943.6,nan
1429,964.3,nan
1430,986.7,nan
1431,983.2,nan
1432,976.7,nan
1433,969.3,nan
1434,979,nan
1435,988.3,nan
1436,989.6,nan
1437,985,nan
1438,972.7,nan
1439,967.5,nan
1440,978.6,nan
1441,985.8,nan
1442,988.8,nan
1443,984.2,nan
1444,972.4,nan
1445,965.3,nan
1446,975.3,nan
1447,988.2,nan
1448,990.1,nan
1449,981.3,nan
1450,973.2,nan
1451,951,nan
1452,941.7,nan
1453,955.5,nan
1454,987.4,nan
1455,987.6,nan
1456,986.5,nan
1457,979.1,nan
1458,967.7,nan
1459,945.6,nan
1460,941.7,nan
1461,968.2,nan
1462,986.1,nan
1463,987,nan
1464,984.5,nan
1465,978.5,nan
1466,962.7,nan
1467,941.4,nan
1468,938,nan
1469,946.9,nan
1470,978.4,nan
1471,986.3,nan
1472,983.7,nan
1473,973.8,nan
1474,965.4,nan
1475,963.4,nan
1476,972.8,nan
1477,979.3,nan
1478,982.5,nan
