elapsed_s,power_mA,temperature_C,flow_sccm
664,0.2887,902.6,0.02251
665,0.2854,901.9,0.03298
666,0.2887,901.6,0.02251
667,0.2854,901,0.001575
668,0.2887,900.5,0.02251
669,0.2921,899.8,0.03298
670,0.2954,899.3,0.02251
671,0.2987,898.9,0.02251
672,0.3021,898.6,0.03298
673,0.3054,898.3,0.02251
674,0.3087,898.2,0.02251
675,0.3121,898,0.02251
676,0.3154,898.2,0.03298
677,0.3187,898.4,0.02251
678,0.3221,898.7,0.03298
679,0.3254,899.4,0.02251
680,0.3287,899.7,0.03298
681,0.3321,900.4,0.02251
682,0.3287,900.7,0.02251
683,0.3254,901.1,0.03298
684,0.3221,901.6,0.02251
685,0.3187,902,0.02251
686,0.3154,901.8,0.03298
687,0.3121,902,0.03298
688,0.3087,903.1,0.01204
689,0.3054,903.4,0.03298
690,0.3021,903.7,0.02251
691,0.2987,903.7,0.02251
692,0.2954,903.6,0.02251
693,0.2921,903.3,0.01204
694,0.2887,902.5,0.02251
695,0.2921,902.7,0.02251
696,0.2887,902.3,0.02251
697,0.2854,902.1,0.03298
698,0.2821,900.9,0.02251
699,0.2854,900.5,0.02251
700,0.2887,900,0.02251
701,0.2921,899.4,0.02251
702,0.2954,899.1,0.02251
703,0.2987,898.8,0.02251
704,0.3021,898.5,0.02251
705,0.3054,898,0.02251
706,0.3087,898.5,0.01204
707,0.3121,898.2,0.02251
708,0.3154,897.9,0.03298
709,0.3187,898.3,0.02251
710,0.3221,898.4,0.02251
711,0.3254,899.2,0.02251
712,0.3287,899.9,0.001575
713,0.3254,901.3,0.001575
714,0.3221,901.5,0.02251
715,0.3187,901.4,0.02251
716,0.3154,901.6,0.02251
717,0.3121,902.1,0.02251
718,0.3087,903.6,0.03298
719,0.3054,903.9,0.03298
720,0.3021,903.3,0.02251
721,0.2987,903.4,0.02251
722,0.2954,903.7,0.02251
723,0.2921,902.7,0.02251
724,0.2954,902.6,0.03298
725,0.2921,903.2,0.02251
726,0.2887,901.7,0.03298
727,0.2921,901.5,0.02251
728,0.2954,900.9,0.02251
729,0.2987,900.6,0.03298
730,0.3021,900.5,0.01204
731,0.2987,900.2,0.02251
732,0.3021,900.1,0.02251
733,0.3054,899.7,0.02251
734,0.3087,899.6,0.03298
735,0.3121,899.4,0.02251
736,0.3154,899.5,0.02251
737,0.3187,899.6,0.03298
738,0.3221,899.7,0.02251
739,0.3254,900.4,0.02251
740,0.3221,901.1,0.02251
741,0.3187,901.4,0.02251
742,0.3154,902,0.02251
743,0.3121,903.9,0.02251
744,0.3087,903.2,0.02251
745,0.3054,903.8,0.03298
746,0.3021,904,0.001575
747,0.2987,903.7,0.02251
748,0.2954,903.5,0.02251
749,0.2921,903.5,0.02251
750,0.2887,902.9,0.03298
751,0.2854,902.7,0.03298
752,0.2821,902,0.001575
753,0.2854,901.5,0.02251
754,0.2887,901,0.02251
755,0.2921,900.6,0.01204
756,0.2954,900.1,0.03298
757,0.2987,899.8,0.02251
758,0.3021,899.5,0.02251
759,0.3054,899.5,0.02251
760,0.3087,899.1,0.02251
761,0.3121,899,0.02251
762,0.3154,899.9,0.02251
763,0.3187,899.6,0.02251
764,0.3221,900.2,0.02251
765,0.3254,900.9,0.02251
766,0.3221,901.1,0.02251
767,0.3187,901.8,0.01204
768,0.3154,902.4,0.02251
769,0.3121,902.9,0.01204
770,0.3087,903.3,0.02251
771,0.3054,904.1,0.02251
772,0.3021,904.3,0.03298
773,0.2987,904.8,0.02251
774,0.2954,904,0.03298
775,0.2921,903.9,0.02251
776,0.2887,903.6,0.03298
777,0.2854,903.3,0.01204
778,0.2821,903.1,0.02251
779,0.2787,902.5,0.01204
780,0.2754,901.7,0.02251
781,0.2787,901.2,0.02251
782,0.2821,900.6,0.03298
783,0.2854,899.2,0.02251
784,0.2887,899.2,0.02251
785,0.2921,899.1,0.02251
786,0.2954,898.5,0.01204
787,0.2987,898.5,0.02251
788,0.3021,897.7,0.02251
789,0.3054,899.7,0.01204
790,0.3021,897.9,0.02251
791,0.3054,898.2,0.02251
792,0.3087,897.7,0.03298
793,0.3121,898.8,0.02251
794,0.3154,898.9,0.02251
795,0.3187,899.5,0.02251
796,0.3221,899.7,0.02251
797,0.3254,900.5,0.02251
798,0.3221,901,0.02251
799,0.3187,901.7,0.02251
800,0.3154,902.2,0.02251
801,0.3121,902.8,0.02251
802,0.3087,903.5,0.02251
803,0.3054,903,0.02251
804,0.3021,904.2,0.03298
805,0.2987,904.1,0.02251
806,0.2954,904.4,0.02251
807,0.2921,903,0.02251
808,0.2954,903.7,0.02251
809,0.2921,903.5,0.03298
810,0.2887,903.1,0.02251
811,0.2854,902.7,0.02251
812,0.2821,902.9,0.03298
813,0.2787,901.7,0.03298
814,0.2821,901.4,0.02251
815,0.2854,900.8,0.02251
816,0.2887,900.4,0.03298
817,0.2921,899.7,0.02251
818,0.2954,898.8,0.03298
819,0.2987,898.9,0.02251
820,0.3021,896.3,0.02251
821,0.3054,898.7,0.02251
822,0.3021,898.9,0.02251
823,0.3054,898.6,0.03298
824,0.3087,899.4,0.02251
825,0.3121,899.6,0.03298
826,0.3154,899.5,0.03298
827,0.3187,900.7,0.01204
828,0.3154,899.5,0.02251
829,0.3187,900.8,0.03298
830,0.3154,901.4,0.02251
831,0.3121,902.2,0.02251
832,0.3087,902.8,0.02251
833,0.3054,903.2,0.02251
834,0.3021,903.8,0.03298
835,0.2987,905.4,0.01204
836,0.2954,903.6,0.02251
837,0.2987,904.5,0.02251
838,0.2954,902.2,0.02251
839,0.2987,903,0.02251
840,0.2954,903.2,0.02251
841,0.2921,902.7,0.02251
842,0.2887,902.5,0.03298
843,0.2854,902,0.02251
844,0.2821,901.9,0.02251
845,0.2787,901.5,0.03298
846,0.2821,901.4,0.001575
847,0.2787,899.8,0.01204
848,0.2821,897.9,0.02251
849,0.2854,899.7,0.02251
850,0.2821,899.1,0.03298
851,0.2854,898.7,0.03298
852,0.2887,897.4,0.02251
853,0.2921,898.2,0.03298
854,0.2954,898,0.02251
855,0.2987,897.5,0.01204
856,0.3021,897.2,0.03298
857,0.3054,897.5,0.001575
858,0.3087,897.2,0.02251
859,0.3121,897.6,0.01204
860,0.3154,897.9,0.02251
861,0.3187,898.5,0.02251
862,0.3221,899.3,0.02251
863,0.3254,899.8,0.02251
864,0.3287,900.8,0.01204
865,0.3254,901.1,0.02251
866,0.3221,901.8,0.02251
867,0.3187,902.4,0.01204
868,0.3154,903.4,0.02251
869,0.3121,903.6,0.02251
870,0.3087,904,0.02251
871,0.3054,904.4,0.01204
872,0.3021,904.5,0.03298
873,0.2987,904.6,0.001575
874,0.2954,906.7,0.02251
875,0.2921,904.6,0.02251
876,0.2954,904.3,0.02251
877,0.2921,905.3,0.02251
878,0.2887,903.6,0.02251
879,0.2921,903.4,0.03298
880,0.2887,903.1,0.02251
881,0.2854,904,0.02251
882,0.2821,902.3,0.02251
883,0.2854,902,0.02251
884,0.2887,901.4,0.02251
885,0.2921,901.2,0.02251
886,0.2887,900.6,0.03298
887,0.2921,900.3,0.01204
