6.2,239
6.21,250
6.22,252
6.23,258
6.24,233
6.25,288
6.26,262
6.27,244
6.28,229
6.29,262
6.3,265
6.31,259
6.32,281
6.33,256
6.34,261
6.35,255
6.36,282
6.37,294
6.38,286
6.39,295
6.4,301
6.41,297
6.42,322
6.43,257
6.44,291
6.45,285
6.46,266
6.47,252
6.48,232
6.49,241
6.5,226
6.51,241
6.52,223
6.53,231
6.54,238
6.55,223
6.56,220
6.57,214
6.58,238
6.59,222
6.6,208
6.61,232
6.62,234
6.63,209
6.64,219
6.65,216
6.66,215
6.67,218
6.68,207
6.69,214
6.7,237
6.71,210
6.72,234
6.73,239
6.74,207
6.75,222
6.76,217
6.77,238
6.78,222
6.79,231
6.8,218
6.81,216
6.82,255
6.83,213
6.84,224
6.85,254
6.86,251
6.87,229
6.88,228
6.89,197
6.9,212
6.91,243
6.92,241
6.93,235
6.94,207
6.95,235
6.96,217
6.97,219
6.98,226
6.99,226
7,221
7.01,250
7.02,202
7.03,209
7.04,252
7.05,233
7.06,223
7.07,245
7.08,219
7.09,220
7.1,248
7.11,216
7.12,245
7.13,226
7.14,243
7.15,252
7.16,258
7.17,257
7.18,264
7.19,267
7.2,266
7.21,285
7.22,322
7.23,284
7.24,335
7.25,342
7.26,365
7.27,373
7.28,496
7.29,551
7.3,625
7.31,816
7.32,1010
7.33,1334
7.34,1667
7.35,2286
7.36,2712
7.37,3597
7.38,4364
7.39,5323
7.4,6395
7.41,7496
7.42,8552
7.43,9493
7.44,10097
7.45,10851
7.46,11225
7.47,11021
7.48,10952
7.49,10103
7.5,9377
7.51,8491
7.52,7420
7.53,6318
7.54,5252
7.55,4402
7.56,3456
7.57,2689
7.58,1985
7.59,1497
7.6,1136
7.61,877
7.62,653
7.63,494
7.64,395
7.65,300
7.66,289
7.67,234
7.68,253
7.69,249
7.7,207
7.71,202
7.72,210
7.73,221
7.74,173
7.75,210
7.76,179
7.77,203
7.78,171
7.79,172
7.8,187
7.81,178
7.82,183
7.83,222
7.84,161
7.85,187
7.86,201
7.87,198
7.88,178
7.89,189
7.9,183
7.91,207
7.92,214
7.93,185
7.94,193
7.95,199
7.96,188
7.97,236
7.98,187
7.99,209
8,218
8.01,201
8.02,212
8.03,240
8.04,207
8.05,235
8.06,240
8.07,248
8.08,268
8.09,290
8.1,317
8.11,316
8.12,376
8.13,433
8.14,530
8.15,601
8.16,657
8.17,813
8.18,918
8.19,967
8.2,1167
8.21,1304
8.22,1400
8.23,1456
8.24,1511
8.25,1582
8.26,1603
8.27,1550
8.28,1480
8.29,1426
8.3,1197
8.31,1133
8.32,1036
8.33,882
8.34,801
8.35,638
8.36,541
8.37,484
8.38,402
8.39,334
8.4,286
8.41,240
8.42,221
8.43,159
8.44,194
8.45,181
8.46,173
8.47,160
8.48,178
8.49,143
8.5,161
8.51,163
8.52,148
8.53,152
8.54,154
8.55,164
8.56,146
8.57,152
8.58,164
8.59,156
8.6,160
8.61,166
8.62,147
8.63,123
8.64,170
8.65,143
8.66,156
8.67,164
8.68,137
8.69,154
8.7,166
8.71,151
8.72,154
8.73,151
8.74,121
8.75,131
8.76,150
8.77,164
8.78,133
8.79,166
8.8,163
8.81,138
8.82,155
8.83,144
8.84,124
8.85,154
8.86,137
8.87,132
8.88,133
8.89,150
8.9,142
8.91,131
8.92,146
8.93,163
8.94,153
8.95,137
8.96,129
8.97,153
8.98,149
8.99,157
9,148
9.01,148
9.02,143
9.03,153
9.04,149
9.05,132
9.06,157
